"gene","log2FC"
"LINC00658",0.073395914566336
"ANKRD60",0.0733662110502305
"GPR137",0.0733279088312493
"ANKRD16",0.0733223061120356
"ESF1",0.0732185503433102
"DENND5A",0.0732136492189757
"PAN3",0.0731987763820753
"CBFA2T2",0.0731966647660855
"HOXD3",0.0730787254039094
"TMOD1",0.0730739176604913
"BHMT",0.0730725103754285
"VSIR",0.0730619583478483
"VIM",0.0730591837864374
"BRAT1",0.0730487021575587
"TGM7",0.0730205502812413
"SYNRG",0.0730198503864015
"GPR149",0.0730041215337031
"NMT1",0.0729863034755422
"SLC22A17",0.0729748363846192
"PRDX1",0.0729357185174302
"SUV39H1",0.0729356474541887
"DCLK3",0.0729349741409345
"HYAL2",0.0729344691246629
"EIF4H",0.0729251189498199
"SSX5",0.0729173989346552
"CD93",0.0728882273833599
"TEAD4",0.0728697742394156
"CKAP2L",0.0728201316323898
"PHF23",0.0728128825650142
"RABGGTA",0.0727846204517738
"MRPS26",0.0727679148615412
"CEACAM6",0.0726990866932646
"HEXB",0.0726901736713329
"SLC5A4",0.0726731677101151
"SLC38A2",0.0726719149842832
"SETD1B",0.0726369714206505
"GLYCTK",0.0726114802975192
"HAUS7",0.0725947132502782
"XIAPP3",0.0725669843226111
"ANGEL2",0.0725643622677434
"FYTTD1",0.0725371133436837
"SULT1A1",0.0725350446896138
"MLNR",0.0724897371553865
"DGAT1",0.0724757100649616
"IGHV4-39",0.0724553758994759
"PDIA2",0.0724451127218427
"CCN3",0.0724344934748451
"UCN3",0.0724215628027187
"RSPH1",0.0723841544567289
"DHX16",0.0723396843345125
"HOOK2",0.0723316000457982
"HPF1",0.0722734871796201
"SLC4A7",0.0722417726158623
"FRZB",0.0722326136584543
"MYH14",0.0721983471235856
"OPN5",0.0721945912079124
"SNRPA1",0.0721842453441431
"SLTM",0.072176498284317
"RRP8",0.0721683133919815
"HLA-DRB6",0.0721529431870232
"HS1BP3",0.0721276266579535
"MAN1B1",0.07211924603823
"MRPS2",0.072051139659146
"HEY2",0.0720010058890672
"ERH",0.0719942436713994
"HMGB2",0.0719717096647952
"DMAC2L",0.0719634751680269
"GAS1",0.0719597226066754
"KAT7",0.0719575781169981
"ATP6V0E1",0.0719499358398239
"PTH1R",0.0719053814094935
"SNTB2",0.0719019917242277
"SPG7|LOC101930112",0.0718943728298414
"SHROOM4",0.0718711712377275
"BAZ2A",0.071842088728285
"NTAN1",0.0718041848600021
"FXYD3",0.0717918070482185
"MTIF2",0.0717655202492814
"ZC3H11B",0.0717128317027056
"CPEB2",0.0717006033245811
"PEDS1-UBE2V1",0.0716682719099391
"PRDX4",0.0716661593162726
"AKIRIN2",0.0716465508220643
"PPM1K",0.0716207367514166
"UBE2E3",0.0716181255800945
"ZNF592",0.0716173663870141
"NRDE2",0.0716098010551607
"TIRAP",0.0715815403643476
"FMO9P",0.0715642511578286
"MRPL20-AS1",0.071563087387427
"MAP4K5",0.0715327803987003
"RNH1",0.0714943056450297
"SNURF",0.0714905841869902
"BCAS3",0.0714732890549212
"ELMO1",0.0714559612881735
"NFATC2IP",0.0714216978587117
"MAN2A2",0.0714144706291642
"EPS15L1",0.0713929492232966
"LPP",0.071332149653113
"PLCH1",0.0713233379853614
"GPX3",0.0713090034906978
"TNK1",0.0713087453927121
"PCDH11Y",0.0712992073592249
"MYZAP",0.0712876674123742
"PSMD2",0.0712783588428961
"SRSF7",0.0712778885210301
"RP5-874C20.3",0.0712765498309289
"CCNB2",0.0712544260644595
"PMP22",0.0712285232290208
"BMS1",0.0712003032705379
"BRPF3",0.0711933757870526
"TRIM17",0.071189033809301
"MACIR",0.0711636962586515
"SNAPC2",0.0711560664189663
"HNRNPUL2",0.0711547804561089
"TPTEP1|LOC112268292",0.0711234359457091
"IL11",0.0711117934507155
"ZNF771",0.0711046259723299
"GARS1",0.0710764131978674
"ABCG4",0.0710718914496138
"CD53",0.0710700903040248
"ZSCAN4",0.0710239616718048
"CATSPERB",0.0709745869740871
"LINC00202-1",0.0709564810976263
"ERVH48-1",0.0709344587301193
"ASB5",0.0709302050721425
"SLC16A10",0.0709106125571231
"ZDHHC11B",0.070865992773798
"FLNB",0.0708422312631217
"GUCA2A",0.0708240274660392
"DSCR3",0.070813633652213
"C2orf66",0.0707259616841494
"SLC16A13",0.0707239893284924
"CCRL2",0.0706493900504782
"HSPB8",0.0706148119965298
"ZBTB8B",0.0706077773735975
"PYGL",0.0705713963257637
"ATG14",0.0705642083690169
"MAMSTR",0.0705603482812829
"ZNF324B",0.0705535495475768
"TLE1",0.070543546015006
"LINC00174",0.0705312943392018
"SVIL",0.0705213226497463
"CTXND1",0.0705175353422396
"LINC00457",0.0704827547913983
"LTBR",0.0704556586450154
"CDH15",0.0704475528746107
"PSMB1",0.0704328431320541
"FBXO7",0.0704323886755963
"FAM183BP",0.070412648675152
"EMD",0.070405968671344
"GARIN5A",0.0703918822396613
"ADAMTS13",0.0703890712473694
"RBM20",0.0703411104581698
"VAT1",0.0703129590455487
"RARS1",0.0702953749090214
"ATP5MC2",0.0702910553942
"DYNC2I1",0.0702830275567684
"SUGP2",0.0702606661468145
"RPL23AP7|RPL23AP82",0.0702460440959775
"TYMSOS",0.0702177074320169
"ERICH4",0.0702095318800415
"KAAG1",0.0701917013517599
"CPSF6",0.0701618588996892
"PML",0.0701535520200604
"SRSF10",0.0701408185718582
"UBAP2",0.0701300985519249
"KCNJ15",0.0701300529899773
"SCRG1",0.0700629564460013
"C1orf228",0.0700423554838192
"SRARP",0.07001771402674
"NPRL3",0.0700139452925693
"FRRS1L",0.0699445693183753
"SHC4",0.0699414625717707
"CERCAM",0.069914156408646
"TDGF1",0.0699065427389612
"PEX1",0.0698862575663071
"DSCAM-AS1",0.0698277312147448
"ERAL1",0.0698231679405181
"RCOR2",0.0698208908396732
"LOC105372401",0.0697954092137916
"BCAP31",0.0697948297200887
"LOC729998",0.0697679874658466
"NAP1L1",0.0696704911077417
"KRTAP13-4",0.0696702861651453
"C19orf55",0.0696388475282955
"SPACA3",0.0696287182563195
"AOX1",0.0695692944820369
"ATCAY",0.0695562507880827
"PNISR",0.0695422859390064
"DNAJB9",0.0695032311639473
"TOMM40",0.069496714267746
"LINC02805",0.0694738846359144
"C11orf16",0.0694582811120815
"DDX23",0.0694108559292859
"ALDH3A2",0.0694059047180476
"LOC100286922",0.0693975672428353
"NUPL2",0.0693435797810711
"CROCCP2",0.0693238449786618
"FMC1",0.0692805459619359
"TMEFF2",0.069238674757686
"CCDC149",0.0692367701908923
"VAV3",0.0692251286883657
"SMKR1",0.0692130441551164
"ARHGAP18",0.0691966663283294
"OR1Q1",0.0691960546433672
"KDM2A",0.0691644160535852
"CLINT1",0.0691450377923508
"IFI16",0.0691114495375507
"SMIM29",0.0691022899665494
"FAM167B",0.0690695486381868
"LMF1",0.0690671593115121
"LINC02777",0.069047085913331
"C12orf44",0.0690199473631066
"SMC4",0.0689912015854995
"WFDC12",0.0689796242834202
"LIMS4",0.0689786487119308
"DARS1",0.0689538580656002
"NFIX",0.0689412194326534
"CDH10",0.0689403258323616
"BMP2K",0.0689382411721062
"LAMP2",0.0689073875378022
"PKM",0.068899856955819
"INTS10",0.0688600586853208
"MUC12",0.0688572752079393
"RBBP8",0.0688459816593673
"CDC14C",0.0688444959043437
"PTPRS",0.0688408167431817
"ERC1",0.0688221911980351
"DAP",0.0687709755868043
"CAMTA1",0.0687617109334102
"IL17RC",0.0687361628208087
"TACO1",0.0686855942311905
"ATF1",0.0686709788370685
"PEDS1",0.0686646486356075
"SON",0.0686327354206231
"STMN1",0.0686093503925171
"SPACA5",0.0686061525999895
"TRUB1",0.0685939494712649
"RAB8B",0.0685648094555844
"CMTR1",0.0685566538600847
"OLA1",0.068533766792176
"STXBP2",0.0685277877603589
"MT1M",0.0685072552583129
"S100A3",0.0684938067068422
"TRMU",0.0684602359336694
"SCUBE3",0.0684168765562537
"MFSD3",0.0684042888892633
"TOP1MT",0.0683487881406963
"SPRY2",0.068347022808104
"HNRNPM",0.0682987736061639
"TCERG1L",0.0682059900847214
"ALG13",0.0681820792961167
"RP11-496D24.2",0.0681564457849295
"NUP85",0.0681467046028099
"ZNF677",0.0680327231593341
"GRIA2",0.0680263973206095
"DGCR8",0.0680041322548477
"C8orf76",0.0679963697607188
"UAP1L1",0.0679882608825535
"TENT4A",0.0679710402923419
"HSD17B4",0.0679540287845435
"LHFPL3",0.0679002319627056
"SAT2",0.067878291329763
"LOC730183",0.0678591168243782
"LOC105377924",0.0678489209865489
"AGAP1",0.0678293895600433
"SP1",0.0677917963943748
"CEBPB",0.0677887509005267
"ADAMTS15",0.0677324936603022
"GPR37",0.0677228256541651
"DAB2|LOC112267931",0.0676851867340932
"GRXCR1",0.0676621792921526
"LRRC37A11P",0.0675822492926337
"SNAI2",0.0675506346285701
"CFHR4",0.067550198551892
"RNF25",0.0675384203965207
"ACTR8",0.0675359313353926
"CSGALNACT1",0.0675250491870837
"UBE2V1",0.0674910256531825
"TRIM56",0.0674830626438019
"LMNB1",0.0674582286309959
"SNHG8",0.0674368261068449
"PSMB3",0.0674317199450505
"LSM12",0.0674293871984799
"NCK2",0.0674116738601929
"ZNF445",0.0674047035168056
"SDCCAG3",0.0674045792996336
"EXOC6B",0.0674005451021819
"FEZF1",0.0673758417051014
"RNU1-70P",0.0673559145492302
"TMPRSS11B",0.0673533098764141
"CSPG4BP",0.0673214993463436
"GP9",0.0672916739224203
"TLDC1",0.0672909703879557
"VPS9D1",0.0672782037931419
"SCGB2B2",0.0672748744858093
"POMK",0.0672530803645717
"KRAS",0.0672431970991174
"ELOVL3",0.0672240305970236
"UBAP2L",0.0671825588757716
"LRRC1",0.0671805080327126
"CDKN2D",0.0671699036436493
"KRT18P44",0.0671679772244822
"RALGDS",0.0671386862224438
"AEBP2",0.0671272895796308
"SF3B4",0.0671102458662623
"IL34",0.0670863517703688
"KIRREL3",0.0670054992208102
"NHP2L1",0.0669638732169588
"TRIM41",0.0669590443260988
"IGLV3-25",0.0669486645991378
"SPG21",0.066933335796683
"ARHGEF38",0.0669151362776024
"TIGD5",0.0668581101455492
"MAPK3",0.0668562656000932
"TROVE2",0.0668257669417019
"CREBZF",0.0668207223554125
"FLVCR1-DT",0.0668181649790987
"POLR1A",0.0668048595143694
"MID1IP1",0.0668039363659634
"CCDC12",0.0667588707941726
"PELI1",0.066758674584
"CKB",0.066750018046505
"PCDH7",0.0667316179238193
"RFX4",0.0667259826079787
"DHX8",0.0667214931980458
"EPB41L1",0.0667096117221621
"KIF20A",0.066704465627188
"CERS2",0.0666659109697297
"ACACB",0.0666607284082702
"DOCK10",0.0666433071139399
"HSPB7",0.066640874685052
"CCDC115",0.0666159741323891
"AIF1",0.0665904265157031
"PLXNA2",0.0665801876086607
"UHRF1",0.0665689680776933
"PDE1A",0.0665384178534787
"LRRC71",0.0664830303306066
"ACTG1",0.0664582230630338
"NOXA1",0.0664372729361862
"MIR4307HG",0.0664312637598341
"CD226",0.0663231462060365
"EGFL7",0.0663078977318259
"PCDHGB1",0.0663039738090998
"DUS3L",0.066277446199831
"TTC38",0.0662646163817012
"CD9",0.0662416793938053
"RPL34-DT",0.0662367049760612
"PICK1",0.0662349884411408
"KCNJ12",0.0662208975940584
"RAB1B",0.0661558685895731
"POU6F2",0.0661477809463182
"FKBP15",0.0661416981400931
"EPO",0.0661285923870209
"RIPK3",0.0661280364907913
"RPS17",0.0661087336375256
"STAT6",0.0660883548337903
"GCC2-AS1",0.066074695006318
"SVBP",0.066073730910406
"GRPR",0.0660612570974752
"DNAH9",0.0660573945503147
"CT83",0.0660548417860856
"KIAA0319",0.0660114383467466
"FIBIN",0.0660064787482898
"OTX1",0.0660024421436693
"ME2",0.0659783969300819
"REST",0.0659617804991041
"RARRES3",0.0659521283437564
"HES2",0.0659333307524848
"SNX17",0.0659304479536092
"ABI3",0.0659235549960851
"COX7C",0.0659134972325664
"ZNF843",0.0658506895156234
"IGHV3-72",0.0658417539394216
"SLC27A4",0.0658346811486802
"SCAF8",0.0657798066943865
"YES1",0.0657443502833606
"ZNF230",0.0657367519141201
"IMPDH2",0.0657343692023103
"PLCXD2",0.0657036671794295
"MTATP6P1",0.0656759927025466
"CREB3",0.0656758760075417
"MELTF",0.0656594256275568
"ATP2C1",0.0656286478425198
"DNM1P46",0.0655829002437693
"TRABD",0.0655351966302667
"RPL14P1",0.0654708253994515
"FBXO11",0.0654647747195705
"FOXO1",0.0654572545375291
"MAGEC2",0.0654518642713295
"RAP2B",0.0654480962666595
"CFAP251",0.0654434737091226
"KIAA1671",0.065439978434721
"UFC1",0.0653739515857376
"PI4K2A",0.0652900902872532
"TFAP2D",0.0652343730872234
"BCL2L11",0.0652142575925799
"ANGPT4",0.0651391623340797
"OLFML2A",0.065089724061325
"LOC731755",0.0650870444510604
"EBF1",0.0650782707702204
"ERO1L",0.0650731463939487
"RBMS1",0.0650132129162202
"HOXA10",0.0650118928410376
"TNNC2",0.0650062816813663
"AKT3",0.0649922446995239
"ACSBG2",0.0649803204332434
"GET4",0.0649683952430848
"MYCBP2",0.0649665806525441
"CETN2",0.0649304674706343
"PPP1R3F",0.0649298949727265
"DEFB126",0.0649223728369845
"FAM174A",0.0649205385702576
"NUCKS1",0.0649095334820944
"NR3C2",0.0649019723713504
"MBIP",0.0649007045648575
"HCG18",0.0648923273927942
"INTS5",0.0648571784147734
"SOX12",0.0648393484402679
"KPNB1",0.0647968364858099
"ZNF790",0.0647709225935581
"UNC50",0.0647687451500629
"BCKDHA",0.0647570157563269
"HSP90AA6P",0.064747599837446
"HIF1A",0.0647469633582554
"TMEM129",0.0647381404420096
"PLAA",0.0647100327649123
"NBDY",0.0646638064312281
"IGLL1",0.0646322281462275
"SUMF1",0.0646168360874838
"CD79B",0.0646056479585788
"LINC00472",0.064597404265133
"TAB3",0.0645962119845492
"PEX13",0.0645686066999367
"SPATA5",0.064550622474721
"DNPEP",0.0644859598558247
"FAM170A",0.064457086281728
"DNTTIP2",0.0644349153144573
"FLG",0.0644256541169776
"PTGR3",0.0643636271177065
"BCL2L2",0.0643489369289769
"IQCB1",0.0643459021847275
"RAVER1",0.0643308384694888
"REG3G",0.064287836963573
"MIR4435-2HG",0.064269052619503
"OTUD5",0.0642679543907163
"RPS11",0.0642656885444563
"TSPAN1",0.0642494514913065
"CRPPA",0.0642424903477815
"PHIP",0.0642277257503596
"SPIN1",0.0642226698247406
"LARS1",0.0642131895154168
"NIN",0.064205606594796
"SDR16C5",0.0641551923783848
"CASC3",0.0641465941376107
"GUSB",0.0640673466877829
"MTDHP3",0.0640209457804695
"S100A11",0.0639903856939786
"APOBEC3H",0.063982671233185
"ZNF830",0.0639725908169192
"ARL14",0.0639711196862024
"PRTN3",0.0639341468887451
"EHD4",0.0639336359733725
"E2F3",0.0639065983607007
"DNAAF5",0.0638853669848367
"SDR42E2",0.0638645063508582
"ZNHIT6",0.0638637417988931
"AUP1",0.0638556781860374
"TLDC2",0.0638493101656123
"A4GALT",0.0637922158786298
"CD70",0.0637919877333306
"DHX36",0.0637753623351252
"ZBTB7A",0.0637514188699105
"ITPKA",0.0637473168338986
"SCFD1",0.0637361497967267
"RNF115",0.0637219177989249
"TUBAP10",0.0637164515127626
"RAB9A",0.0637014865101069
"MACROD2-IT1",0.0636850837261953
"SLC66A1L",0.0636683366750495
"ASB9",0.0636160841437256
"DHX35",0.0636019922133579
"SDK1",0.0635021149207367
"CRB2",0.0634962915412645
"PDE9A",0.063490231629351
"DCAF4L2",0.063480168675734
"ZNF717",0.063474451854563
"SYT12",0.0634704055183339
"RESF1",0.0634406355972697
"LGALS9",0.0634304571399482
"SLC25A3P1",0.0633866896839317
"GPR21",0.0633861230826246
"CRHBP",0.0633655018247634
"ND5",0.0633469124709057
"DDX39B",0.0633336088919319
"TAF6L",0.0633128093034857
"LPXN",0.0633088228066448
"RIMKLB",0.0632679478908234
"CALHM5",0.063267376223667
"DDX18P3",0.0632060788740647
"CUTC",0.0631992493863527
"SYNC",0.0631778437277915
"MAGEE2",0.0631339305036134
"SHD",0.0631296388418453
"IQCE",0.0630955745045063
"TMEM229A",0.0630925559972463
"AGO1",0.0630860813111674
"FAM219A",0.0630375608838738
"ZSCAN5A",0.0630313065320741
"RANBP10",0.063030621169586
"ZNF431",0.0630287898973103
"PTCH1",0.0630116670610038
"GRM7",0.0629740430386343
"KCNC2",0.0629680522945299
"LCE3E",0.0629632971619678
"USP11",0.0629600300958537
"UMODL1-AS1",0.0629463200225153
"TBC1D19",0.0629419247507883
"EGR1",0.0629269016215521
"ZNF428",0.0629078088497409
"S1PR2",0.0629051167543782
"EPRS",0.0628710682325416
"COX7B2",0.0628695172683909
"C1QTNF9B",0.0628364582594449
"HIF3A",0.0628135768946525
"KCNS3",0.0627997568362463
"HTR1A",0.0627696422186043
"ILF3",0.0627463516806418
"NSMCE2",0.0627437235768373
"ENTPD8",0.0627306046669632
"ATF4",0.0627285391975838
"TAF8",0.0627201557477104
"CETP",0.0627028967911955
"TPD52L1",0.0626902461264748
"EXOC7",0.0626656499372511
"DMXL2",0.0626323248883828
"FYN",0.0626236131004329
"RHOC",0.0625993460865726
"ERRFI1",0.0625918979780481
"RPH3AL",0.0625882050722058
"KMT2D",0.0625856915674272
"LBX2-AS1",0.0625455353985009
"GCLM",0.0625350477588316
"HEATR5B",0.0625315830959702
"TIMP1",0.0625119597818257
"PARK7",0.0625090752844222
"SLC30A10",0.0625061415978036
"PTGDS",0.0624735136115028
"ACSL1",0.0624444101605063
"FAM185A",0.062418850374611
"AC140481.2",0.0623701042303762
"ESYT1",0.0623665286174057
"CACYBP",0.0623357957611283
"HFE",0.0623245424982221
"USP53",0.0623200442757553
"ALPI",0.0623127458384011
"CYCS",0.0622958848605639
"PPM1F",0.0622907601669696
"TMEM202",0.0622872972086373
"R3HDML",0.062255257686141
"H1-0",0.0622101012181819
"BRAF",0.0621905332509055
"DAPK1-IT1",0.062168384740418
"SOCS6",0.0621543626425868
"RNF166",0.0621503561923925
"PROM2",0.062145559233541
"PARP2",0.0621349731798229
"CST3",0.0621307972772526
"AUNIP",0.062127380693566
"CCDC42",0.0621243009942483
"NCDN",0.0620692166779198
"CCT2",0.0620627742411687
"NFKB1",0.0620492130036821
"RPS6KA1",0.0619824138260826
"LOC100129291",0.0619406752776967
"EVI5",0.0619393374916402
"CEP43",0.0619392621281354
"RP11-403B2.6",0.061927561523837
"BOLA3-DT",0.0619038457334879
"CNOT1",0.0618978036959175
"FAM207A",0.0618267461970251
"PKD1L3",0.0618252815165669
"PARL",0.0617994727046763
"TMUB2",0.0617890016195158
"PITPNM3",0.0617768213212969
"PBK",0.061772823889801
"TGFB2",0.0617000072286197
"POM121L3P",0.0616954918217063
"DERPC",0.0616853550206674
"KIF22",0.0616635372085209
"ROBO4",0.0616409403795131
"LINC01667",0.0616391691679867
"SRM",0.0616209455477204
"CRB1",0.061562647218493
"LZTR1",0.0615624448696871
"PCGF6",0.061506552239907
"SPINDOC",0.0615005686889595
"SLC7A5",0.0614790472959774
"TRMT2A",0.0614637836247154
"ATP1B3",0.0614099911060127
"PIGR",0.0614016881248524
"PLXDC1",0.0613836573564534
"KCNK17",0.0613598764932744
"CPSF7",0.0613289855582478
"ANKRD31",0.0613129514811676
"ZNF449",0.0612876737810479
"PLEKHO1",0.0612802731987356
"ZNF100",0.0612160857935634
"SDHA",0.0611974352388794
"EFS",0.0611858882565179
"BNC2",0.0611597233027287
"MYO7A",0.0611475457862547
"SDR9C7",0.0611362520973419
"ZBTB42",0.0611343634349259
"CNTN6",0.0611267413178067
"SPAG6",0.0610981514872177
"GALR2",0.0610940615644703
"STX4",0.0610913052067547
"SLC25A21-AS1",0.0610903056367975
"TLNRD1",0.0610802338909229
"FSD1L",0.0610739112201693
"RSL1D1",0.0610732235833488
"CAGE1",0.0610681825809083
"UBE2Q2P1",0.0610486162749191
"IL33",0.0610481109877095
"EXO1",0.0610350620825062
"TBRG1",0.061009854163896
"SRP68",0.0609970285071682
"DDAH2",0.0609633349142507
"LHFP",0.0609570862314466
"HSPB11",0.0609396712304219
"KIF23",0.0609291839934673
"AARD",0.0609269623147379
"PRPS1",0.0609184249880448
"AIDA",0.0609147315966766
"POLDIP3",0.060886237468525
"KIAA1586",0.0608656854651115
"PLD5",0.0608628712634924
"ATL3",0.0607883524463419
"CCDC77",0.0607756193247538
"SLC35C2",0.0607470960233972
"NKAPL",0.0607421248524246
"NTSR2",0.0606549256181866
"FOLH1B",0.0606305605835766
"ZNF140",0.0606177043539595
"MCHR2-AS1",0.0605810088535463
"FGF5",0.0605528548656976
"FBXO44",0.0605161639210586
"TTC8",0.0605149210121324
"EFCAB13",0.0605065088831424
"NCAPH2",0.0604997231416263
"COLGALT2",0.0604853800379071
"ZNF664",0.0604831070590589
"C17orf99",0.0604800032124289
"IL18RAP",0.0604798937307102
"OTOA",0.0604505149968014
"DMAC1",0.0604449323433559
"ZBED9",0.0604413468089986
"LOC105373854",0.0604408985594434
"ATG13",0.0604220751658709
"PAG1",0.0604192207125943
"GSDMD",0.0603912819581704
"ANK3",0.0603898860308155
"SEPSECS",0.0603311432230614
"MEI1",0.0603255971120843
"CTU2",0.0603240683120692
"GSN-AS1",0.0603094068663435
"SREK1",0.060298905700544
"RAB1A",0.0602849449533815
"IL1RAP",0.0602715809356749
"BTN2A2",0.0602655780387775
"RWDD3-DT",0.0602495713485853
"MIAT",0.0602422850227225
"NR2C2",0.0602392031875819
"TATDN2",0.0602316250828006
"PRPF31",0.0602232189884679
"ITPA",0.0602227023251202
"CYTH4",0.0602169388464517
"NSD1",0.0601528785647368
"CAPRIN1",0.0601384525835301
"CCR6",0.060135646724254
"ITIH5",0.0601151132923762
"ACVR1B",0.0600931998317976
"CD58",0.0600818648960145
"CEBPZ",0.0600669061570732
"MINAR2",0.0600518492178042
"PHKA2",0.0600090133657827
"FAM242F|LOC105379447",0.0600086660253574
"DNAJC5G",0.0600084006880362
"DNM1L",0.0599949674125494
"AGTPBP1",0.0599938811344874
"NFKBIZ",0.0599901830281589
"MAP9",0.0599776400091005
"RMND5B",0.059960842044969
"CAPS",0.0599607264662637
"TPT1",0.0599234731216853
"NDUFV1",0.0599197736053337
"FKBP9P1",0.0599160757981448
"SART3",0.059911131755857
"TCEANC2",0.0599092106043287
"LSG1",0.0599083871168642
"FAR2",0.0598949575698154
"MYOCD",0.0598743769149269
"MUC3A_1",0.0598580738142233
"ABL1",0.0598504050797165
"FDPSP4",0.0598498588098675
"OR6N1",0.0598427390279239
"TMEM11",0.0598383552394499
"MICA",0.0598378312263229
"SNRPF",0.05982859895879
"LAMP3",0.0598195625353401
"MFSD6L",0.0598186648740554
"ZNF772",0.0598028757402188
"CRISP2",0.059792765896586
"SRPK2",0.0597904942898802
"BMP7",0.0597762297545336
"H1-1",0.0597665187523946
"DCLRE1A",0.0597478896356761
"MELK",0.0597405206790826
"CD276",0.0597172584647908
"NGRN",0.0596921487682254
"MSANTD3",0.059666799067006
"DNAJB1",0.0596289431748579
"ODAD2",0.0596254921453122
"YWHAG",0.0596170802028799
"ATG4B",0.0596153298243816
"XXbac-BPG181M17.5",0.0595820238842619
"BTBD6",0.0595722904665509
"LINC00461",0.0595553656215495
"TRIM44",0.0595521190529591
"NPEPL1",0.0595317169693607
"ZNF280A",0.0595115434500709
"ABCC10",0.0595090570216433
"LOC102724951",0.0595008796264495
"TAAR9",0.0594970825570253
"WDR43",0.0594765905958137
"CXCL2",0.0594549231630548
"CHMP4B",0.0594487379433916
"DUSP4",0.0594270631752098
"IGSF9B",0.0594211711966385
"HES6",0.0594205105092081
"KLK12",0.0593945704284712
"RPS21",0.0593852511168337
"NUBP2",0.0593746179299275
"SLC25A12",0.0593641378198181
"ATG4A",0.0593453084315976
"CXCL14",0.0593286241603437
"LSM7",0.0593285333702219
"MARCHF9",0.0592878332163729
"NXF5",0.0592079933479948
"SMARCA5",0.0592037291228024
"NOLC1P1",0.0591954294679793
"GABPB2",0.0591795948688861
"TEX37",0.0591790709572493
"EDN3",0.059168606664997
"MCPH1-DT",0.0591482438406124
"MYO1C",0.0591288331568511
"CHEK1",0.0590760522157679
"TTI2",0.0590496826780326
"CAPN10",0.0590441529115807
"ASCC2",0.0590375856079903
"GDA",0.0589062138088815
"SOD1",0.0588929532039107
"IZUMO1",0.0588799892030845
"COPG1",0.0587705286585159
"ANO9",0.0587368443744835
"TPRN",0.058696725332193
"ZNF384",0.0586866012106162
"OVGP1",0.0586554818730749
"OR1D2",0.0586485414570844
"SYNE3",0.0586267639610921
"VLDLR",0.0586214628866948
"MUC1",0.058611895581227
"ZCCHC7",0.0586052113281739
"PUM1",0.0585722623657841
"OS9",0.0585481806092917
"SGTA",0.0585014757490776
"LOC101927825",0.0584866850378872
"C2CD5",0.0584777974246338
"DAAM1",0.0584776116582059
"VWC2L",0.0584591589653224
"RTTN",0.0584269422958283
"HUNK",0.0584130488474936
"KCTD7",0.0584009578890868
"PAFAH1B1",0.058399024050456
"HRH3",0.0583820297299812
"C2orf78",0.0583369644445941
"RNF113A",0.0583194889967651
"DACH1",0.0583057806850417
"BEND3",0.0582913987014758
"TRPV1",0.0582455720553445
"SBF1",0.05823894460244
"WDR77",0.0582310143158747
"TRPM7",0.0582179930784553
"SRPK3",0.058215639828819
"PPP1R9B",0.0581981355270461
"GMIP",0.0581917824516477
"ODR4",0.0581809985768579
"PPARG",0.0581743319839436
"TBCB",0.0581458486788575
"KRT73",0.0581446929687063
"MED14",0.0581048347037893
"RPS9",0.0580799349499933
"BCL9L",0.0580718760448476
"SPEF2",0.0580196572720992
"RAD23B",0.0579507196477093
"H3C12",0.0579276885830908
"ETV4",0.0579137391652086
"MAD1L1",0.0579131938278808
"MIR124-1HG",0.0578963061199209
"NCOA1",0.0578702088722684
"PHB2",0.0578672731224892
"GREM2",0.0578055226433514
"ZMIZ2",0.0577810935037755
"ADAM8",0.0577777326634061
"TDRG1",0.0577545986626458
"FAM193A",0.0577476156397568
"MEPE",0.0577295031355168
"MDH1B",0.0576819945662146
"GAS2L1",0.0576715091839688
"ACAD8",0.0576563283503217
"SPRED1",0.0576413039261906
"TAF1A-AS1",0.0576229322551024
"CALM2",0.0576228199661937
"AP4E1",0.0576054634959691
"TGM2",0.0575962773662053
"RSRC2",0.0575913585942296
"WBP1",0.0575879588868705
"MFN2",0.0575845765490991
"PPP5C",0.0575070493241982
"TP53I3",0.0574962354474018
"FIBP",0.0574881523118669
"DCXR",0.0574873089398606
"SLC20A1",0.0574845540937812
"IL4R",0.0574538460076275
"POLR3F",0.0574456161594069
"XNDC1N",0.0574408141238355
"SCN4A",0.057435817463545
"MILR1",0.0573980772577691
"KNDC1",0.0573972906495748
"SIRPD",0.0573916644570204
"MBTD1",0.057390926843711
"FREM3",0.0573618776887379
"NPIPA7",0.0573597138426753
"MARCHF1",0.0573517717597015
"TMCC1-AS1",0.0573483356446124
"C14orf159",0.0573376518052976
"HLA-DOA",0.0573263610449433
"PSMD12",0.0573039734103316
"MROH2A",0.0572803129750415
"GRWD1",0.0572762888230015
"OCIAD1",0.0572503876772305
"NRDC",0.057246299689047
"SHOX2",0.0572358076889223
"CHFR",0.057235525314083
"ECI2",0.0572325787355661
"FAM219B",0.0571958208420095
"PRLR",0.0571308619847859
"DTX4",0.0571240186963138
"TMEM59L",0.0571088271254638
"SLC11A1",0.0570822458281537
"ZFP2",0.0570805685134881
"AFF4",0.0570595710625035
"DNAH14",0.0570552631717105
"CIDEB",0.0570486286367056
"FURIN",0.0570399764528842
"RSPO1",0.0570208198530181
"LYRM4",0.0569981070706716
"GMFB",0.056982585119895
"PEX26",0.0569045220205262
"ZNF334",0.0568579745127585
"FKBP1A",0.0568398455133986
"KLF17",0.0568371239548718
